record_id,source_file,source_start_index,source_end_index,source_label,values
internal_bleeding_034_internalbleeding6_04_normal_late_1050,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,1050,1085,normal_late,"75.5851 75.3383 75.7754 74.4829 75.0072 75.3319 75.1831 75.0554 75.6998 75.6373 76.0791 75.5290 75.3558 76.0268 76.5422 77.4295 77.0312 76.8139 77.3109 78.1338 79.2455 79.4767 80.2537 80.8460 81.2991 82.0520 82.0627 82.6051 82.3837 83.6663 83.5474 83.2690 82.8282 82.9895 82.6537 83.0092"
internal_bleeding_034_internalbleeding6_05_normal_late_1428,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,1428,1463,normal_late,"60.0167 59.4274 58.5752 58.5432 58.2118 57.6662 57.8015 57.5587 57.1721 56.4129 56.1299 55.8325 55.0041 54.1578 53.6762 53.2784 53.3372 53.4729 53.8170 53.0148 53.1222 53.0482 52.4801 52.0172 51.7689 51.8382 51.9723 51.9014 51.4683 51.3727 50.7379 50.2318 50.2390 49.2507 49.4785 49.4540"
internal_bleeding_034_internalbleeding6_06_pre_anomaly_3258,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3258,3293,pre_anomaly,"62.2215 61.8591 61.7842 60.9481 60.8679 60.5371 59.9989 59.4361 58.5894 58.1263 58.3287 58.0986 57.6945 57.2618 57.6423 57.0099 55.9612 55.0367 54.5830 54.7689 54.1355 54.0442 54.1459 54.0952 53.5317 53.4171 53.8189 53.4056 53.6052 53.5483 53.9801 53.0753 53.0688 52.7832 53.1501 53.0343"
internal_bleeding_034_internalbleeding6_07_pre_anomaly_3330,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3330,3365,pre_anomaly,"60.5769 61.5322 63.2361 64.8705 66.3581 67.4600 69.0089 70.0349 70.2845 70.9879 71.7541 71.9188 72.0838 71.9619 71.8622 71.2567 70.9635 72.0126 71.8662 72.3160 71.4700 71.2093 71.6640 71.9874 72.5631 72.5639 73.3107 73.5038 74.1227 74.9092 74.8079 76.3095 76.6531 77.6011 77.5596 78.2180"
internal_bleeding_034_internalbleeding6_08_pre_anomaly_3402,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3402,3437,pre_anomaly,"63.0068 63.2864 63.3766 64.3783 64.7325 64.5720 64.4929 64.0292 64.2551 64.1129 63.4158 63.5879 63.1841 63.2705 62.6571 61.8155 62.0659 61.4904 61.3379 60.6479 60.0757 60.7198 59.7994 60.1427 58.9284 58.6310 58.2585 57.6360 57.8139 57.4847 57.5881 57.4388 57.7834 57.4688 57.3897 57.0333"
internal_bleeding_034_internalbleeding6_09_pre_anomaly_3438,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3438,3473,pre_anomaly,"56.5831 56.8487 56.1384 56.1493 55.7850 56.1502 55.6265 55.6879 55.3671 55.2907 55.0239 54.9703 54.4986 54.3610 54.5613 54.3236 53.4153 53.0734 52.6554 52.5726 52.4141 52.0348 52.3131 52.0059 52.1938 52.5086 52.1110 51.9215 51.9327 51.5394 52.1405 51.5080 51.0563 50.6592 50.2747 50.7476"
internal_bleeding_034_internalbleeding6_10_anomaly_start_3474,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3474,3509,anomaly_start,"49.7421 49.6742 49.1617 49.3407 49.1027 49.0717 49.4312 49.1365 48.4974 48.4727 48.8605 48.7121 49.3496 49.9523 50.9630 52.3962 53.6153 54.2420 55.7149 56.5111 57.7109 58.9253 60.3464 61.2717 62.7681 63.5413 65.1280 65.9466 67.1212 67.7353 68.5765 69.0985 69.7056 70.0682 70.6405 70.9785"
internal_bleeding_034_internalbleeding6_11_anomaly_3533,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3533,3568,anomaly,"76.8570 77.0731 76.7626 76.9614 77.2686 77.1540 77.1741 77.2974 77.3843 77.8417 77.9785 78.1146 78.2020 78.2947 78.6420 79.0592 79.0185 79.3714 79.1236 79.2070 79.2219 79.4654 79.6815 80.6221 81.2313 81.6418 82.0753 82.9558 83.5917 83.5398 84.0059 83.8579 83.9206 84.2058 84.4963 84.5953"
internal_bleeding_034_internalbleeding6_12_anomaly_3593,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3593,3628,anomaly,"82.7800 82.6658 82.4477 81.3303 81.0873 79.9840 79.7984 79.2504 78.8403 77.8509 77.1647 76.3203 75.7209 74.7387 73.8282 73.0265 72.4641 71.8114 70.7328 69.5256 68.9456 68.0504 67.1186 66.1503 65.5812 64.9659 64.6048 64.2476 63.7912 63.2620 63.4075 62.9523 63.0167 62.3249 62.3954 62.1000"
internal_bleeding_034_internalbleeding6_13_recovery_3629,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3629,3664,recovery,"62.1068 62.0904 61.6814 62.0382 61.6323 61.7599 61.9138 62.0006 61.5243 61.9208 61.6042 61.3946 60.9481 61.2762 61.1102 60.8352 60.8486 60.8227 60.9277 60.9444 61.7171 60.7454 60.6044 60.7767 60.9081 61.2362 61.2844 61.1590 61.2331 61.1988 61.1991 61.2203 60.4999 60.5743 60.7199 60.3885"
internal_bleeding_034_internalbleeding6_14_recovery_3665,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3665,3700,recovery,"59.9597 60.2607 60.2452 59.9611 59.6347 59.4733 59.3619 58.9318 58.8166 58.3623 58.1959 57.4620 57.3208 56.8250 56.7799 56.4457 56.3771 55.6526 54.7630 54.4663 54.2581 54.1747 54.0371 53.6513 53.3042 53.6934 53.5638 53.5113 53.5944 53.6535 53.3091 52.7701 53.0217 52.9981 52.7389 52.4015"
internal_bleeding_034_internalbleeding6_15_recovery_3773,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.txt,3773,3808,recovery,"50.3038 50.5802 50.0355 50.2123 50.0244 49.8356 49.6110 49.4764 49.9626 49.4798 48.6336 48.3300 48.5498 48.4372 48.7054 49.3239 50.4616 51.9812 54.1602 56.1064 58.9467 60.6235 62.2139 64.7964 66.1232 68.0482 68.9624 71.0517 72.7402 73.7819 74.0758 74.6388 75.7936 75.9173 76.7943 76.1507"
internal_bleeding_035_internalbleeding8_00_normal_500,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,500,535,normal,"53.7459 53.4326 53.1156 52.6728 52.3933 52.7053 52.1047 52.7310 51.8299 51.7251 52.1641 52.3220 52.5757 53.4960 54.3064 56.2257 58.8865 62.6568 67.2644 71.5800 75.4455 78.8130 83.1399 86.2443 89.1822 91.4489 92.7820 93.9676 94.2287 93.3177 92.4865 90.7695 88.5560 86.7091 84.5139 82.9167"
internal_bleeding_035_internalbleeding8_01_normal_536,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,536,571,normal,"81.5373 80.6574 79.6496 79.4248 79.6429 80.3015 80.9018 81.9095 83.8086 85.7546 87.3837 88.7162 90.9488 93.3120 94.3630 95.4666 96.6419 97.7523 98.3128 97.8373 98.3518 98.5197 98.3570 98.8817 98.5101 96.9819 96.2994 96.0396 95.3826 95.2806 94.5506 93.5253 92.9697 92.1489 90.9606 89.7119"
internal_bleeding_035_internalbleeding8_02_normal_1125,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,1125,1160,normal,"66.8248 66.3412 66.2337 65.4091 65.1621 65.2628 64.4357 64.3095 64.0862 63.9232 63.3210 63.1053 62.6638 62.4107 61.7671 61.4506 60.8734 60.4372 61.0310 61.0671 61.0721 60.2522 59.7984 59.9437 59.8688 59.7144 58.3307 57.7669 57.0844 57.0908 56.6171 56.3163 55.7422 55.4826 54.9378 55.4710"
internal_bleeding_035_internalbleeding8_03_normal_1161,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,1161,1196,normal,"55.0847 54.7300 54.6803 54.3174 54.3325 54.6311 54.9215 55.2679 55.6188 54.8919 54.4832 53.7742 53.4472 53.2551 53.1422 52.6444 52.7786 53.1150 53.6132 54.1538 54.3701 55.9373 57.8709 61.0605 65.3917 70.1478 74.7074 79.1883 83.3331 87.7775 90.5703 93.7871 95.9780 96.7275 96.6965 96.4794"
internal_bleeding_035_internalbleeding8_04_normal_late_1750,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,1750,1785,normal_late,"73.3922 73.0010 72.8443 72.2934 71.7489 71.7920 72.3309 72.8714 73.4639 73.8196 74.1814 75.0796 75.6883 76.3472 76.6570 76.8418 77.2249 77.3461 77.6035 76.1164 76.0400 74.7582 73.6131 72.3726 70.8482 70.6609 69.5279 68.7143 67.3174 66.2785 65.3429 64.6173 64.3893 63.8643 63.6631 63.8787"
internal_bleeding_035_internalbleeding8_05_normal_late_2428,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,2428,2463,normal_late,"75.7708 76.5850 76.1093 75.3093 75.4035 75.2075 74.8946 73.4755 73.2629 72.5519 71.8422 70.5603 69.0891 68.1838 67.5257 66.5062 66.0604 65.3677 64.7540 64.3648 64.7067 64.7229 64.8657 64.1128 64.1750 64.2710 63.9759 64.3671 63.8871 63.7724 63.7906 62.8766 62.5776 62.2419 62.1225 61.6594"
internal_bleeding_035_internalbleeding8_06_pre_anomaly_5649,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5649,5684,pre_anomaly,"57.3932 59.5548 61.8806 65.9483 70.0874 74.5722 78.6834 82.2482 84.6902 87.4786 89.8196 91.5767 92.7320 92.5884 92.6190 91.8759 90.7810 89.2197 87.5135 85.5650 84.3070 82.7032 80.3108 78.8010 77.9670 77.2205 77.2779 77.9217 78.6761 80.4366 81.8994 83.3140 85.1447 87.2741 88.8123 90.8879"
internal_bleeding_035_internalbleeding8_07_pre_anomaly_5721,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5721,5756,pre_anomaly,"75.8150 76.6958 76.6595 77.4429 77.7583 78.8555 80.0470 80.2712 80.2477 80.4961 80.5043 80.7327 80.6929 80.4338 80.0363 78.9407 77.4213 76.2810 75.4854 74.6285 73.5877 73.0824 72.6375 71.1198 70.9005 70.0843 69.4603 69.0166 68.2627 68.0936 67.4703 67.3399 67.7237 68.0505 68.3979 69.0996"
internal_bleeding_035_internalbleeding8_08_pre_anomaly_5793,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5793,5828,pre_anomaly,"60.1730 59.3107 59.1149 59.1904 59.3585 58.6885 59.2949 59.4725 58.9245 59.1289 59.0373 58.5210 57.9296 57.3748 55.3375 54.8567 54.9862 54.6139 53.6211 53.6416 53.1718 53.5314 54.2426 56.0205 58.4296 61.2061 64.2707 67.9162 70.6416 74.2027 77.6857 80.2123 82.9295 84.4864 86.7509 87.8010"
internal_bleeding_035_internalbleeding8_09_pre_anomaly_5829,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5829,5864,pre_anomaly,"87.8751 87.7890 86.8958 85.5831 84.2368 82.6141 80.8723 78.7287 76.9553 76.1896 75.0201 74.0561 73.4568 74.1590 74.1804 75.2706 76.7403 78.4324 79.9236 81.0116 82.8950 83.3947 85.0964 86.7360 88.4196 90.0087 90.8330 92.0063 92.4160 93.6696 93.7632 92.8611 93.0842 93.5594 92.2948 92.6361"
internal_bleeding_035_internalbleeding8_10_anomaly_start_5865,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5865,5900,anomaly_start,"91.3440 90.3829 89.3197 89.0707 88.2413 87.1657 86.2653 85.3761 84.3748 83.0794 81.8209 81.0630 80.3909 79.7401 79.2012 78.7619 78.3955 78.1550 77.6229 77.6096 77.2099 76.5417 76.5637 75.8556 75.4487 75.3489 75.0324 75.2345 74.1934 73.8607 73.4587 73.2253 72.7847 71.9731 71.8685 71.2702"
internal_bleeding_035_internalbleeding8_11_anomaly_start_5901,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5901,5936,anomaly_start,"71.4246 70.5214 70.3241 69.4344 68.6850 67.9380 67.1820 66.1000 65.0555 64.8981 65.0945 64.5979 64.0368 64.6053 64.3634 64.3338 64.0400 63.6938 62.4469 62.2485 61.9035 61.5251 61.0873 60.3265 60.2951 60.5750 60.5376 60.5598 60.6564 60.4892 59.2450 58.9008 58.9013 58.3031 57.8843 57.6396"
internal_bleeding_035_internalbleeding8_12_anomaly_5938,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5938,5973,anomaly,"57.1900 57.6693 56.9583 56.0971 55.9974 55.5583 55.6621 55.7773 55.3576 54.9325 55.1691 55.0448 55.1752 55.2978 54.6359 54.6857 54.3583 53.6078 53.7465 53.8289 53.8030 54.1004 54.1222 54.0120 53.8635 53.3615 52.7004 51.7581 50.7390 50.6785 50.2655 49.8118 50.1828 49.7392 49.4023 49.1330"
internal_bleeding_035_internalbleeding8_13_recovery_5974,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,5974,6009,recovery,"48.9851 48.8258 49.4759 49.5503 50.1064 51.3037 52.8454 56.4897 61.0701 64.3737 68.0842 72.3435 76.4060 79.6780 83.2279 85.4212 87.0084 88.5530 90.0993 90.3826 89.4658 88.4389 86.7046 84.9543 83.2394 81.0484 79.0036 77.2752 75.3267 74.3357 74.5218 74.1844 75.1192 75.5391 76.7534 78.0556"
internal_bleeding_035_internalbleeding8_14_recovery_6010,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,6010,6045,recovery,"79.4969 81.4197 83.2861 84.3867 86.3089 88.1790 89.6482 91.2292 92.8357 94.0211 94.8509 94.9354 94.8855 94.8787 94.6689 94.7174 94.6927 94.4509 93.3348 92.3244 91.4977 90.5074 89.2908 88.6157 88.3636 87.0927 87.3097 86.5651 86.2312 84.9256 83.3700 81.3665 79.2323 76.7457 74.7847 73.6350"
internal_bleeding_035_internalbleeding8_15_recovery_6118,035_UCR_Anomaly_DISTORTEDInternalBleeding8_2500_5865_5974.txt,6118,6153,recovery,"55.4153 55.0272 54.1676 53.7476 53.3592 53.1644 52.8763 52.2654 52.2038 51.9102 51.3723 52.0061 51.7886 52.0956 51.9876 51.7787 51.2201 50.4515 50.9067 51.1778 51.7763 51.2204 51.3467 51.3090 51.5932 52.0173 52.8696 55.6715 58.7523 62.3802 66.1151 70.5689 74.4328 78.0451 81.9750 85.6970"
internal_bleeding_036_internalbleeding9_00_normal_840,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,840,875,normal,"78.6260 78.6264 78.1295 77.4531 77.2795 76.8776 76.3364 75.8907 75.9075 75.9489 75.7492 75.4258 75.5539 75.0795 75.2257 75.1626 74.5764 74.0852 74.2648 73.9259 73.4717 73.7396 73.8444 73.6729 73.2104 72.7508 72.9125 72.8905 72.7862 72.3378 72.2408 72.5002 72.5191 72.2936 71.6404 71.6691"
internal_bleeding_036_internalbleeding9_01_normal_876,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,876,911,normal,"71.2668 70.3367 70.2236 70.5257 70.0612 70.1654 70.2371 69.8990 70.2203 70.0345 70.0579 69.5680 69.4516 69.5254 69.4501 69.0310 69.1214 68.6635 68.5331 68.9930 68.6942 68.5577 68.2528 67.5654 67.2019 66.8975 66.4123 65.9570 65.7858 65.1576 65.2089 65.3824 65.8361 65.8290 65.6613 66.1308"
internal_bleeding_036_internalbleeding9_02_normal_1890,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,1890,1925,normal,"76.4371 75.8405 75.7371 75.4388 75.3323 74.9745 74.7017 74.0650 74.0008 73.6271 73.4435 73.6247 73.1391 73.0349 73.2296 73.5472 73.4200 72.9360 72.7765 72.8949 72.9560 72.4572 72.1442 72.0057 71.4821 71.5165 71.4457 71.3165 70.8986 70.9679 71.1052 71.3134 70.6011 70.2448 70.3314 69.7009"
internal_bleeding_036_internalbleeding9_03_normal_1926,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,1926,1961,normal,"69.8347 69.5084 69.5314 69.5323 69.5057 69.5771 69.8236 69.1074 69.1487 68.6323 68.6108 68.8382 68.7978 68.5319 68.2993 68.1942 68.1009 68.0553 67.8561 67.1973 67.3258 66.6011 66.4663 65.8271 65.6747 65.4836 64.9950 64.8848 64.9213 64.6646 64.0193 64.1645 64.6296 63.6891 63.5782 62.6640"
internal_bleeding_036_internalbleeding9_04_normal_late_2940,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,2940,2975,normal_late,"74.6946 74.6978 74.5374 74.5597 74.3351 73.8666 74.1259 73.8618 73.1620 72.7733 72.8881 73.0690 72.7826 72.3753 71.9721 71.8483 71.1098 71.1083 70.7726 70.5450 70.3119 70.0823 68.9937 69.0046 68.3234 67.8820 67.6373 66.9254 67.0671 66.9944 67.1430 67.1460 67.2259 66.9926 66.7252 66.3586"
internal_bleeding_036_internalbleeding9_05_normal_late_4128,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,4128,4163,normal_late,"94.3931 93.9062 92.7482 91.5947 89.6900 87.8912 86.2639 85.2945 83.7074 82.2278 81.5968 80.7389 80.3548 79.7318 79.4302 79.2197 78.6682 78.3284 77.4996 77.0481 77.1787 76.5833 76.9046 77.1748 76.8023 76.4851 76.4172 76.5861 76.7552 76.9461 76.7310 77.1619 76.8158 75.9738 76.1377 75.0263"
internal_bleeding_036_internalbleeding9_06_pre_anomaly_6383,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6383,6418,pre_anomaly,"85.0299 85.3951 85.6591 85.7595 86.0907 85.7273 86.0033 85.3671 85.5812 85.6501 85.8399 86.2460 86.8247 87.2101 87.5342 88.1042 88.7334 88.8179 89.4470 90.1185 90.5636 91.1277 91.2823 91.7183 92.2087 92.9601 92.8682 92.8366 92.9129 92.1238 92.3840 92.0136 92.1712 91.7943 91.0986 90.1521"
internal_bleeding_036_internalbleeding9_07_pre_anomaly_6455,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6455,6490,pre_anomaly,"74.3475 74.2254 73.4885 73.2501 72.5456 72.7799 72.5603 72.5191 72.4152 72.1604 71.8753 72.0739 71.5766 71.5402 71.4990 71.2505 71.3878 71.4741 71.4684 71.3426 71.4608 71.3445 71.5501 70.9924 70.6881 70.5875 70.7496 70.1212 70.4705 69.7352 69.9018 69.8725 69.7745 69.8071 69.2360 69.2171"
internal_bleeding_036_internalbleeding9_08_pre_anomaly_6527,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6527,6562,pre_anomaly,"64.2052 63.3625 63.0592 62.8872 62.6359 61.7908 61.9560 61.2866 62.0630 61.9829 62.2682 62.6848 63.8935 65.0321 66.2426 66.9968 68.5817 69.9209 71.2636 73.2987 74.1715 75.0784 76.2633 77.6324 78.8211 79.7822 80.9679 81.8306 82.0252 83.0562 83.3530 83.4060 83.6420 84.0118 84.2403 84.8736"
internal_bleeding_036_internalbleeding9_09_pre_anomaly_6563,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6563,6598,pre_anomaly,"85.2054 85.1006 85.4692 85.5892 86.2261 86.2414 86.3706 86.2465 86.6085 86.6816 87.6227 88.1259 88.0332 88.4565 89.2873 89.5315 90.1986 90.4900 91.0828 91.2877 92.0299 91.8692 92.1200 91.7903 92.3099 92.2586 91.9907 92.2071 91.2658 90.8454 90.8085 90.6049 90.0804 89.0889 87.4192 86.3653"
internal_bleeding_036_internalbleeding9_10_anomaly_start_6599,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6599,6634,anomaly_start,"84.8274 83.8260 82.8824 81.6866 81.1092 80.5378 80.0232 79.9229 79.7220 79.6168 79.4473 79.5015 79.1492 78.8494 78.4778 77.8030 77.6910 77.4125 77.5356 76.6503 76.6655 76.6475 76.7484 76.1906 76.6416 76.1233 75.6527 75.8125 75.6558 75.3091 75.4305 75.9673 75.8042 75.4864 75.2551 74.7584"
internal_bleeding_036_internalbleeding9_11_anomaly_start_6622,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6622,6657,anomaly_start,"76.1906 76.6416 76.1233 75.6527 75.8125 75.6558 75.3091 75.4305 75.9673 75.8042 75.4864 75.2551 74.7584 74.5134 74.4657 74.0717 73.3148 73.4929 73.9407 73.2923 73.3255 72.8739 72.3603 72.1413 71.7063 71.6168 71.3308 70.6338 70.5081 69.8397 69.7727 70.1385 70.0486 69.6568 69.8042 69.4940"
internal_bleeding_036_internalbleeding9_12_anomaly_start_6645,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6645,6680,anomaly_start,"72.1413 71.7063 71.6168 71.3308 70.6338 70.5081 69.8397 69.7727 70.1385 70.0486 69.6568 69.8042 69.4940 69.1675 68.9059 68.6706 68.2815 68.2101 68.1019 67.9471 67.8376 67.5114 67.3366 67.0341 67.1406 66.7626 66.8729 67.1205 66.9248 66.3630 66.3353 66.4438 65.7970 65.5311 65.5087 64.5416"
internal_bleeding_036_internalbleeding9_13_recovery_6681,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6681,6716,recovery,"64.1618 63.6512 63.8089 64.2988 64.8072 64.5871 64.6081 64.2479 64.5420 64.1820 64.0332 63.9134 63.5224 63.3394 63.3236 62.5672 62.4107 62.8428 62.2785 62.8379 62.4726 62.7365 62.6271 62.3645 61.9107 61.9078 61.4024 60.9130 60.2924 60.2771 60.1999 60.5976 61.0969 61.9995 63.2495 64.2015"
internal_bleeding_036_internalbleeding9_14_recovery_6717,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6717,6752,recovery,"65.9860 68.0139 69.5194 71.3321 72.9110 73.9300 75.0073 76.8246 78.3839 79.6679 80.4664 82.0103 83.0998 84.1008 85.1827 86.3653 86.2316 85.9525 85.5163 85.4946 85.8033 85.7062 86.2444 86.4196 86.9497 87.2889 87.3148 87.5025 88.0369 88.1592 88.5135 88.4713 88.9588 89.7147 90.4210 91.3784"
internal_bleeding_036_internalbleeding9_15_recovery_6825,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.txt,6825,6860,recovery,"73.9486 73.8189 73.7307 72.9225 72.3281 71.5280 70.7201 71.0835 70.5392 70.0479 70.1765 69.5902 69.2361 69.0053 68.9788 68.6349 67.9275 67.0255 67.0540 66.7195 66.3078 66.4218 66.0009 65.3565 65.6128 65.3817 65.7939 65.4679 64.8053 64.6550 64.7382 64.6562 63.9207 63.7757 64.0744 63.9096"
internal_bleeding_098_internalbleeding16_00_normal_240,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,240,275,normal,"58.1582 57.2663 58.9071 59.1669 59.1105 58.6864 56.8884 57.7761 56.8570 56.4496 58.5350 58.9653 57.2233 58.4161 55.5674 58.1443 59.1404 57.4138 55.5410 57.0781 57.4120 58.9108 54.6868 56.9441 57.4572 53.8415 58.6416 58.2300 56.6692 57.2825 59.2752 58.4189 60.4256 61.0895 63.3995 68.1671"
internal_bleeding_098_internalbleeding16_01_normal_276,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,276,311,normal,"68.3584 66.7803 68.1242 68.5247 70.8110 73.9380 74.7802 73.4183 77.9000 76.2671 77.0491 79.7722 80.0766 83.1750 81.8780 82.0717 85.1134 83.9624 86.7488 87.1773 86.2555 87.1971 89.4468 87.2943 90.7127 90.0201 91.7122 91.6669 92.5029 92.4163 91.9313 94.7045 93.5154 95.0612 96.0776 93.9692"
internal_bleeding_098_internalbleeding16_02_normal_540,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,540,575,normal,"67.4510 70.0459 67.1842 66.3195 67.9362 68.4617 64.7069 67.5096 64.1107 65.8429 65.4667 64.4474 65.5919 66.6344 61.8425 66.7389 66.2676 63.3621 65.2048 64.7269 64.8427 63.7165 64.3647 63.5867 66.5892 65.3258 63.2885 64.3455 62.5765 63.2147 65.2803 64.3058 63.6088 63.8160 63.5454 62.5313"
internal_bleeding_098_internalbleeding16_03_normal_576,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,576,611,normal,"65.1906 64.0231 60.9765 62.4483 61.4072 60.6612 62.6318 61.7578 63.3690 62.4982 63.1972 65.6131 64.7020 64.1699 63.4763 63.6525 66.3798 63.3974 61.4314 62.3735 60.8787 63.0393 61.9461 60.2617 64.4898 61.0151 61.4063 62.0998 60.1068 60.7920 61.4672 61.3459 61.6524 61.0723 58.9457 59.8059"
internal_bleeding_098_internalbleeding16_04_normal_late_840,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,840,875,normal_late,"85.2489 87.1612 87.5135 88.8066 89.5105 91.5528 88.6665 90.6951 91.5469 93.0807 93.1726 93.3272 93.7963 96.5100 96.7576 94.7676 98.5192 100.4839 96.8835 99.2637 100.5874 103.6034 101.3319 102.3229 103.7904 102.3251 103.2844 102.9589 103.5536 99.2430 102.2908 100.0139 103.3899 100.5547 98.9354 98.4761"
internal_bleeding_098_internalbleeding16_05_normal_late_1128,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,1128,1163,normal_late,"62.2054 59.1430 60.6142 61.6754 60.5549 59.2535 58.7173 60.2514 60.4347 60.3773 57.1098 58.9276 58.6705 60.1369 60.0038 58.3792 59.5720 60.4640 59.6729 63.5125 60.6181 58.0373 57.4324 57.7185 58.3211 60.1576 57.4614 59.3787 57.7603 59.1053 55.8666 59.4206 57.1864 57.9127 58.7683 56.1551"
internal_bleeding_098_internalbleeding16_06_pre_anomaly_3971,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,3971,4006,pre_anomaly,"103.5047 103.4934 103.7178 102.6989 101.4469 104.6877 102.5104 103.4329 103.3539 100.5756 100.0118 100.8436 99.7610 98.7543 98.5941 96.6989 97.8938 95.7453 94.7957 92.4231 91.1352 90.2716 88.7381 86.7556 86.5579 84.4366 82.6782 83.0267 81.1505 81.2788 79.8494 77.0878 78.5191 76.7808 75.7478 75.5017"
internal_bleeding_098_internalbleeding16_07_pre_anomaly_4043,098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt,4043,4078,pre_anomaly,"67.1527 66.9765 65.5794 63.9676 65.5347 66.8716 62.8342 67.8365 67.0253 65.8107 66.2449 65.6155 65.9804 65.0768 66.1652 64.6353 64.5159 64.1400 66.0729 65.4049 62.8712 66.7630 63.4827 63.4709 64.5191 64.0307 62.6275 66.2483 64.0436 64.3052 64.4138 65.5084 62.9852 67.3839 63.2255 65.6941"
